timestamp,pnl,equity,expected_pnl,implementation_shortfall,symbol,side,quantity,notional,hit_rate,feature_drift_score,gross_exposure,net_exposure,leverage,concentration,position_size,fill_rate,reject_rate,latency_ms,fees,broker_position_mismatch,api_error_rate,api_disconnects,restart_count,strategy_version,parameter_hash
2025-08-16T02:25:00,484.6,396876.8,785.13,300.53,MSFT,buy,280,26766.32,0.337,0.7,2548600,710000,3.2,0.59,460000,0.852,0.067,294,303,1,0.072,3,1,v1.5.0,f29d
2025-08-16T02:30:00,73.52,396950.31,776.06,702.54,NVDA,sell,190,18108.75,0.335,0.71,2549200,710000,3.2,0.59,460000,0.851,0.067,295,304,1,0.072,2,1,v1.5.0,f29d
2025-08-16T02:35:00,156.39,397106.7,785.27,628.89,JPM,buy,340,32416.82,0.35,0.65,2549800,710000,3.2,0.59,460000,0.857,0.067,296,305,1,0.072,3,1,v1.5.0,f29d
2025-08-16T02:40:00,-168.87,396937.83,806.58,975.45,XOM,buy,160,15249.81,0.347,0.66,2550400,710000,3.2,0.59,460000,0.856,0.067,297,306,1,0.072,2,1,v1.5.0,f29d
2025-08-16T02:45:00,-1.69,396936.14,785.14,786.83,AAPL,sell,500,47568.75,0.345,0.67,2551000,710000,3.2,0.59,460000,0.855,0.067,293,307,1,0.072,3,1,v1.5.0,f29d
2025-08-16T02:50:00,512.81,397448.94,799.95,287.14,MSFT,buy,280,26664.15,0.342,0.68,2551600,710000,3.2,0.59,460000,0.854,0.067,294,300,1,0.072,2,1,v1.5.0,f29d
2025-08-16T02:55:00,-67.05,397381.89,776.2,843.25,NVDA,buy,190,18093.55,0.34,0.69,2552200,710000,3.2,0.59,460000,0.853,0.067,295,301,1,0.072,3,1,v1.5.0,f29d
2025-08-16T03:00:00,354.58,397736.48,788.9,434.31,JPM,sell,340,32478.06,0.337,0.7,2552800,710000,3.2,0.59,460000,0.852,0.067,296,302,1,0.072,2,1,v1.5.0,f29d
2025-08-16T03:05:00,292.46,398028.94,786.04,493.58,XOM,buy,160,15271.23,0.335,0.71,2553400,710000,3.2,0.59,460000,0.851,0.067,297,303,1,0.072,3,1,v1.5.0,f29d
2025-08-16T03:10:00,531.45,398560.39,783.24,251.79,AAPL,buy,500,47703.25,0.35,0.65,2554000,710000,3.2,0.59,460000,0.857,0.067,293,304,1,0.072,2,1,v1.5.0,f29d
2025-08-16T03:15:00,57.44,398617.83,791.12,733.68,MSFT,sell,280,26730.56,0.347,0.66,2554600,710000,3.2,0.59,460000,0.856,0.067,294,305,1,0.072,3,1,v1.5.0,f29d
2025-08-16T03:20:00,-37.15,398580.68,790.87,828.02,NVDA,buy,190,18121.5,0.345,0.67,2555200,710000,3.2,0.59,460000,0.855,0.067,295,306,1,0.072,2,1,v1.5.0,f29d
2025-08-16T03:25:00,132.64,398713.32,799.15,666.51,JPM,buy,340,32517.02,0.342,0.68,2555800,710000,3.2,0.59,460000,0.854,0.067,296,307,1,0.072,3,1,v1.5.0,f29d
2025-08-16T03:30:00,130.13,398843.45,781.49,651.35,XOM,sell,160,15289.47,0.34,0.69,2556400,710000,3.2,0.59,460000,0.853,0.067,297,300,1,0.072,2,1,v1.5.0,f29d
2025-08-16T03:35:00,443.27,399286.72,815.24,371.97,AAPL,buy,500,47570.65,0.337,0.7,2557000,710000,3.2,0.59,460000,0.852,0.067,293,301,1,0.072,3,1,v1.5.0,f29d
2025-08-16T03:40:00,544.4,399831.12,789.28,244.87,MSFT,buy,280,26692.01,0.335,0.71,2557600,710000,3.2,0.59,460000,0.851,0.067,294,302,1,0.072,2,1,v1.5.0,f29d
2025-08-16T03:45:00,81.76,399912.88,789.14,707.38,NVDA,sell,190,18095.49,0.35,0.65,2558200,710000,3.2,0.59,460000,0.857,0.067,295,303,1,0.072,3,1,v1.5.0,f29d
2025-08-16T03:50:00,139.02,400051.9,795.28,656.25,JPM,buy,340,32436.61,0.347,0.66,2558800,710000,3.2,0.59,460000,0.856,0.067,296,304,1,0.072,2,1,v1.5.0,f29d
2025-08-16T03:55:00,474.77,400526.68,775.4,300.62,XOM,buy,160,15348.38,0.345,0.67,2559400,710000,3.2,0.59,460000,0.855,0.067,297,305,1,0.072,3,1,v1.5.0,f29d
2025-08-16T04:00:00,563.61,401090.29,796.2,232.58,AAPL,sell,500,48000.0,0.342,0.68,2560000,710000,3.2,0.59,460000,0.854,0.067,293,306,1,0.072,2,1,v1.5.0,f29d
2025-08-16T04:05:00,-14.66,401075.63,793.29,807.96,MSFT,buy,280,26897.61,0.34,0.69,2560600,710000,3.2,0.59,460000,0.853,0.067,294,307,1,0.072,3,1,v1.5.0,f29d
2025-08-16T04:10:00,-34.0,401041.63,781.68,815.68,NVDA,buy,190,18184.03,0.337,0.7,2561200,710000,3.2,0.59,460000,0.852,0.067,295,300,1,0.072,2,1,v1.5.0,f29d
2025-08-16T04:15:00,409.31,401450.94,793.47,384.16,JPM,sell,340,32569.35,0.335,0.71,2561800,710000,3.2,0.59,460000,0.851,0.067,296,301,1,0.072,3,1,v1.5.0,f29d
2025-08-16T04:20:00,356.75,401807.68,784.43,427.69,XOM,buy,160,15328.24,0.35,0.65,2562400,710000,3.2,0.59,460000,0.857,0.067,297,302,1,0.072,2,1,v1.5.0,f29d
2025-08-16T04:25:00,-12.95,401794.73,813.45,826.41,AAPL,buy,500,48017.0,0.347,0.66,2563000,710000,3.2,0.59,460000,0.856,0.067,293,303,1,0.072,3,1,v1.5.0,f29d
2025-08-16T04:30:00,89.69,401884.42,796.92,707.23,MSFT,sell,280,26936.87,0.345,0.67,2563600,710000,3.2,0.59,460000,0.855,0.067,294,304,1,0.072,2,1,v1.5.0,f29d
2025-08-16T04:35:00,101.82,401986.24,795.64,693.82,NVDA,buy,190,18286.06,0.342,0.68,2564200,710000,3.2,0.59,460000,0.854,0.067,295,305,1,0.072,3,1,v1.5.0,f29d
2025-08-16T04:40:00,59.87,402046.11,782.48,722.61,JPM,buy,340,32786.1,0.34,0.69,2564800,710000,3.2,0.59,460000,0.853,0.067,296,306,1,0.072,2,1,v1.5.0,f29d
2025-08-16T04:45:00,397.7,402443.82,784.03,386.32,XOM,sell,160,15434.5,0.337,0.7,2565400,710000,3.2,0.59,460000,0.852,0.067,297,307,1,0.072,3,1,v1.5.0,f29d
2025-08-16T04:50:00,399.59,402843.41,804.14,404.55,AAPL,buy,500,48393.05,0.335,0.71,2566000,710000,3.2,0.59,460000,0.851,0.067,293,300,1,0.072,2,1,v1.5.0,f29d
2025-08-16T04:55:00,-90.66,402752.75,790.36,881.02,MSFT,buy,280,27127.55,0.35,0.65,2566600,710000,3.2,0.59,460000,0.857,0.067,294,301,1,0.072,3,1,v1.5.0,f29d
2025-08-16T05:00:00,57.45,402810.2,779.5,722.04,NVDA,sell,190,18375.68,0.347,0.66,2567200,710000,3.2,0.59,460000,0.856,0.067,295,302,1,0.072,2,1,v1.5.0,f29d
2025-08-16T05:05:00,232.03,403042.23,789.23,557.19,JPM,buy,340,32793.1,0.345,0.67,2567800,710000,3.2,0.59,460000,0.855,0.067,296,303,1,0.072,3,1,v1.5.0,f29d
2025-08-16T05:10:00,354.63,403396.86,780.51,425.88,XOM,buy,160,15372.7,0.342,0.68,2568400,710000,3.2,0.59,460000,0.854,0.067,297,304,1,0.072,2,1,v1.5.0,f29d
2025-08-16T05:15:00,254.33,403651.19,816.59,562.26,AAPL,sell,500,48133.25,0.34,0.69,2569000,710000,3.2,0.59,460000,0.853,0.067,293,305,1,0.072,3,1,v1.5.0,f29d
2025-08-16T05:20:00,634.94,404286.13,781.08,146.14,MSFT,buy,280,26952.44,0.337,0.7,2569600,710000,3.2,0.59,460000,0.852,0.067,294,306,1,0.072,2,1,v1.5.0,f29d
2025-08-16T05:25:00,264.87,404551.0,780.98,516.11,NVDA,buy,190,18210.95,0.335,0.71,2570200,710000,3.2,0.59,460000,0.851,0.067,295,307,1,0.072,3,1,v1.5.0,f29d
2025-08-16T05:30:00,353.81,404904.81,792.28,438.47,JPM,sell,340,32485.64,0.35,0.65,2570800,710000,3.2,0.59,460000,0.857,0.067,296,300,1,0.072,2,1,v1.5.0,f29d
2025-08-16T05:35:00,-65.97,404838.84,785.37,851.34,XOM,buy,160,15298.24,0.347,0.66,2571400,710000,3.2,0.59,460000,0.856,0.067,297,301,1,0.072,3,1,v1.5.0,f29d
2025-08-16T05:40:00,134.27,404973.11,800.37,666.1,AAPL,buy,500,48035.1,0.345,0.67,2572000,710000,3.2,0.59,460000,0.855,0.067,293,302,1,0.072,2,1,v1.5.0,f29d
2025-08-16T05:45:00,-194.65,404778.47,800.61,995.25,MSFT,sell,280,26991.83,0.342,0.68,2572600,710000,3.2,0.59,460000,0.854,0.067,294,303,1,0.072,3,1,v1.5.0,f29d
2025-08-16T05:50:00,296.92,405075.39,774.44,477.52,NVDA,buy,190,18315.87,0.34,0.69,2573200,710000,3.2,0.59,460000,0.853,0.067,295,304,1,0.072,2,1,v1.5.0,f29d
2025-08-16T05:55:00,84.96,405160.35,793.32,708.37,JPM,buy,340,32739.99,0.337,0.7,2573800,710000,3.2,0.59,460000,0.852,0.067,296,305,1,0.072,3,1,v1.5.0,f29d
2025-08-16T06:00:00,179.67,405340.02,796.96,617.29,XOM,sell,160,15372.35,0.335,0.71,2574400,710000,3.2,0.59,460000,0.851,0.067,297,306,1,0.072,2,1,v1.5.0,f29d
2025-08-16T06:05:00,514.47,405854.49,798.93,284.46,AAPL,buy,500,47874.05,0.35,0.65,2575000,710000,3.2,0.59,460000,0.857,0.067,293,307,1,0.072,3,1,v1.5.0,f29d
2025-08-16T06:10:00,241.63,406096.12,810.7,569.07,MSFT,buy,280,26794.71,0.347,0.66,2575600,710000,3.2,0.59,460000,0.856,0.067,294,300,1,0.072,2,1,v1.5.0,f29d
2025-08-16T06:15:00,99.29,406195.41,776.96,677.67,NVDA,sell,190,18051.56,0.345,0.67,2576200,710000,3.2,0.59,460000,0.855,0.067,295,301,1,0.072,3,1,v1.5.0,f29d
2025-08-16T06:20:00,212.37,406407.78,792.76,580.38,JPM,buy,340,32349.1,0.342,0.68,2576800,710000,3.2,0.59,460000,0.854,0.067,296,302,1,0.072,2,1,v1.5.0,f29d
2025-08-16T06:25:00,44.21,406451.99,779.35,735.14,XOM,buy,160,15245.28,0.34,0.69,2577400,710000,3.2,0.59,460000,0.853,0.067,297,303,1,0.072,3,1,v1.5.0,f29d
2025-08-16T06:30:00,25.61,406477.6,794.61,769.01,AAPL,sell,500,47751.6,0.337,0.7,2578000,710000,3.2,0.59,460000,0.852,0.067,293,304,1,0.072,2,1,v1.5.0,f29d
2025-08-16T06:35:00,242.59,406720.18,797.09,554.5,MSFT,buy,280,26712.53,0.335,0.71,2578600,710000,3.2,0.59,460000,0.851,0.067,294,305,1,0.072,3,1,v1.5.0,f29d
2025-08-16T06:40:00,93.13,406813.31,790.58,697.45,NVDA,buy,190,18117.98,0.35,0.65,2579200,710000,3.2,0.59,460000,0.857,0.067,295,306,1,0.072,2,1,v1.5.0,f29d
2025-08-16T06:45:00,135.11,406948.42,791.76,656.66,JPM,sell,340,32366.95,0.347,0.66,2579800,710000,3.2,0.59,460000,0.856,0.067,296,307,1,0.072,3,1,v1.5.0,f29d
2025-08-16T06:50:00,-72.63,406875.79,776.6,849.23,XOM,buy,160,15187.18,0.345,0.67,2580400,710000,3.2,0.59,460000,0.855,0.067,297,300,1,0.072,2,1,v1.5.0,f29d
2025-08-16T06:55:00,65.53,406941.32,778.85,713.32,AAPL,buy,500,47468.7,0.342,0.68,2581000,710000,3.2,0.59,460000,0.854,0.067,293,301,1,0.072,3,1,v1.5.0,f29d
2025-08-16T07:00:00,376.3,407317.62,778.84,402.54,MSFT,sell,280,26534.96,0.34,0.69,2581600,710000,3.2,0.59,460000,0.853,0.067,294,302,1,0.072,2,1,v1.5.0,f29d
2025-08-16T07:05:00,204.72,407522.34,796.07,591.35,NVDA,buy,190,17953.29,0.337,0.7,2582200,710000,3.2,0.59,460000,0.852,0.067,295,303,1,0.072,3,1,v1.5.0,f29d
2025-08-16T07:10:00,232.86,407755.2,768.84,535.98,JPM,buy,340,32197.59,0.335,0.71,2582800,710000,3.2,0.59,460000,0.851,0.067,296,304,1,0.072,2,1,v1.5.0,f29d
2025-08-16T07:15:00,10.11,407765.31,780.06,769.94,XOM,sell,160,15195.07,0.35,0.65,2583400,710000,3.2,0.59,460000,0.857,0.067,297,305,1,0.072,3,1,v1.5.0,f29d
2025-08-16T07:20:00,145.96,407911.27,772.95,626.99,AAPL,buy,500,47596.65,0.347,0.66,2584000,710000,3.2,0.59,460000,0.856,0.067,293,306,1,0.072,2,1,v1.5.0,f29d
2025-08-16T07:25:00,390.66,408301.92,782.41,391.76,MSFT,buy,280,26734.48,0.345,0.67,2584600,710000,3.2,0.59,460000,0.855,0.067,294,307,1,0.072,3,1,v1.5.0,f29d
2025-08-16T07:30:00,498.18,408800.1,787.26,289.08,NVDA,sell,190,18124.56,0.342,0.68,2585200,710000,3.2,0.59,460000,0.854,0.067,295,300,1,0.072,2,1,v1.5.0,f29d
2025-08-16T07:35:00,-264.97,408535.13,767.63,1032.6,JPM,buy,340,32437.09,0.34,0.69,2585800,710000,3.2,0.59,460000,0.853,0.067,296,301,1,0.072,3,1,v1.5.0,f29d
2025-08-16T07:40:00,231.19,408766.32,790.83,559.64,XOM,buy,160,15261.7,0.337,0.7,2586400,710000,3.2,0.59,460000,0.852,0.067,297,302,1,0.072,2,1,v1.5.0,f29d
2025-08-16T07:45:00,-30.85,408735.46,792.3,823.16,AAPL,sell,500,47627.0,0.335,0.71,2587000,710000,3.2,0.59,460000,0.851,0.067,293,303,1,0.072,3,1,v1.5.0,f29d
2025-08-16T07:50:00,320.97,409056.43,772.04,451.07,MSFT,buy,280,26622.68,0.35,0.65,2587600,710000,3.2,0.59,460000,0.857,0.067,294,304,1,0.072,2,1,v1.5.0,f29d
2025-08-16T07:55:00,172.57,409229.0,777.32,604.75,NVDA,buy,190,18108.69,0.347,0.66,2588200,710000,3.2,0.59,460000,0.856,0.067,295,305,1,0.072,3,1,v1.5.0,f29d
2025-08-16T08:00:00,442.49,409671.49,786.22,343.73,JPM,sell,340,32411.04,0.345,0.67,2588800,710000,3.2,0.59,460000,0.855,0.067,296,306,1,0.072,2,1,v1.5.0,f29d
2025-08-16T08:05:00,232.77,409904.26,781.62,548.84,XOM,buy,160,15256.51,0.342,0.68,2589400,710000,3.2,0.59,460000,0.854,0.067,297,307,1,0.072,3,1,v1.5.0,f29d
2025-08-16T08:10:00,320.4,410224.66,776.65,456.25,AAPL,buy,500,47647.1,0.34,0.69,2590000,710000,3.2,0.59,460000,0.853,0.067,293,300,1,0.072,2,1,v1.5.0,f29d
2025-08-16T08:15:00,165.66,410390.32,786.54,620.88,MSFT,sell,280,26629.46,0.337,0.7,2590600,710000,3.2,0.59,460000,0.852,0.067,294,301,1,0.072,3,1,v1.5.0,f29d
2025-08-16T08:20:00,69.16,410459.47,762.02,692.86,NVDA,buy,190,18012.57,0.335,0.71,2591200,710000,3.2,0.59,460000,0.851,0.067,295,302,1,0.072,2,1,v1.5.0,f29d
2025-08-16T08:25:00,203.27,410662.74,781.56,578.29,JPM,buy,340,32121.02,0.35,0.65,2591800,710000,3.2,0.59,460000,0.857,0.067,296,303,1,0.072,3,1,v1.5.0,f29d
2025-08-16T08:30:00,140.98,410803.72,763.83,622.85,XOM,sell,160,15131.5,0.347,0.66,2592400,710000,3.2,0.59,460000,0.856,0.067,297,304,1,0.072,2,1,v1.5.0,f29d
2025-08-16T08:35:00,168.48,410972.2,778.45,609.96,AAPL,buy,500,47263.7,0.345,0.67,2593000,710000,3.2,0.59,460000,0.855,0.067,293,305,1,0.072,3,1,v1.5.0,f29d
2025-08-16T08:40:00,125.75,411097.96,765.99,640.24,MSFT,buy,280,26327.78,0.342,0.68,2593600,710000,3.2,0.59,460000,0.854,0.067,294,306,1,0.072,2,1,v1.5.0,f29d
2025-08-16T08:45:00,-58.33,411039.62,759.93,818.26,NVDA,sell,190,17764.24,0.34,0.69,2594200,710000,3.2,0.59,460000,0.853,0.067,295,307,1,0.072,3,1,v1.5.0,f29d
2025-08-16T08:50:00,489.07,411528.69,769.51,280.43,JPM,buy,340,31893.77,0.337,0.7,2594800,710000,3.2,0.59,460000,0.852,0.067,296,300,1,0.072,2,1,v1.5.0,f29d
2025-08-16T08:55:00,489.39,412018.09,781.86,292.47,XOM,buy,160,15019.44,0.335,0.71,2595400,710000,3.2,0.59,460000,0.851,0.067,297,301,1,0.072,3,1,v1.5.0,f29d
2025-08-16T09:00:00,173.64,412191.73,764.47,590.83,AAPL,sell,500,46880.2,0.35,0.65,2596000,710000,3.2,0.59,460000,0.857,0.067,293,302,1,0.072,2,1,v1.5.0,f29d
2025-08-16T09:05:00,182.49,412374.22,770.68,588.19,MSFT,buy,280,26070.52,0.347,0.66,2596600,710000,3.2,0.59,460000,0.856,0.067,294,303,1,0.072,3,1,v1.5.0,f29d
2025-08-16T09:10:00,-43.7,412330.52,771.09,814.79,NVDA,buy,190,17832.89,0.345,0.67,2597200,710000,3.2,0.59,460000,0.855,0.067,295,304,1,0.072,2,1,v1.5.0,f29d
2025-08-16T09:15:00,46.87,412377.39,773.52,726.65,JPM,sell,340,31951.77,0.342,0.68,2597800,710000,3.2,0.59,460000,0.854,0.067,296,305,1,0.072,3,1,v1.5.0,f29d
2025-08-16T09:20:00,179.17,412556.56,767.69,588.52,XOM,buy,160,15026.22,0.34,0.69,2598400,710000,3.2,0.59,460000,0.853,0.067,297,306,1,0.072,2,1,v1.5.0,f29d
2025-08-16T09:25:00,317.99,412874.55,782.14,464.15,AAPL,buy,500,46692.95,0.337,0.7,2599000,710000,3.2,0.59,460000,0.852,0.067,293,307,1,0.072,3,1,v1.5.0,f29d
2025-08-16T09:30:00,319.68,413194.23,766.86,447.18,MSFT,sell,280,26214.83,0.335,0.71,2599600,710000,3.2,0.59,460000,0.851,0.067,294,300,1,0.072,2,1,v1.5.0,f29d
2025-08-16T09:35:00,335.33,413529.56,772.79,437.46,NVDA,buy,190,17805.07,0.35,0.65,2600200,710000,3.2,0.59,460000,0.857,0.067,295,301,1,0.072,3,1,v1.5.0,f29d
2025-08-16T09:40:00,-229.49,413300.07,755.7,985.19,JPM,buy,340,31834.17,0.347,0.66,2600800,710000,3.2,0.59,460000,0.856,0.067,296,302,1,0.072,2,1,v1.5.0,f29d
2025-08-16T09:45:00,237.68,413537.75,767.99,530.31,XOM,sell,160,14987.14,0.345,0.67,2601400,710000,3.2,0.59,460000,0.855,0.067,297,303,1,0.072,3,1,v1.5.0,f29d
2025-08-16T09:50:00,141.64,413679.39,768.4,626.76,AAPL,buy,500,46752.3,0.342,0.68,2602000,710000,3.2,0.59,460000,0.854,0.067,293,304,1,0.072,2,1,v1.5.0,f29d
2025-08-16T09:55:00,296.75,413976.13,780.72,483.97,MSFT,buy,280,26141.64,0.34,0.69,2602600,710000,3.2,0.59,460000,0.853,0.067,294,305,1,0.072,3,1,v1.5.0,f29d
2025-08-16T10:00:00,230.83,414206.97,753.03,522.2,NVDA,sell,190,17679.97,0.337,0.7,2603200,710000,3.2,0.59,460000,0.852,0.067,295,306,1,0.072,2,1,v1.5.0,f29d
2025-08-16T10:05:00,-108.73,414098.24,773.98,882.71,JPM,buy,340,31755.76,0.335,0.71,2603800,710000,3.2,0.59,460000,0.851,0.067,296,307,1,0.072,3,1,v1.5.0,f29d
2025-08-16T10:10:00,1.72,414099.95,768.99,767.27,XOM,buy,160,14862.4,0.35,0.65,2604400,710000,3.2,0.59,460000,0.857,0.067,297,300,1,0.072,2,1,v1.5.0,f29d
2025-08-16T10:15:00,-8.01,414091.94,770.29,778.3,AAPL,sell,500,46481.3,0.347,0.66,2605000,710000,3.2,0.59,460000,0.856,0.067,293,301,1,0.072,3,1,v1.5.0,f29d
2025-08-16T10:20:00,400.72,414492.66,752.1,351.39,MSFT,buy,280,25971.76,0.345,0.67,2605600,710000,3.2,0.59,460000,0.855,0.067,294,302,1,0.072,2,1,v1.5.0,f29d
2025-08-16T10:25:00,-249.35,414243.31,758.56,1007.91,NVDA,buy,190,17619.42,0.342,0.68,2606200,710000,3.2,0.59,460000,0.854,0.067,295,303,1,0.072,3,1,v1.5.0,f29d
2025-08-16T10:30:00,-296.97,413946.34,739.7,1036.66,JPM,sell,340,31605.11,0.34,0.69,2606800,710000,3.2,0.59,460000,0.853,0.067,296,304,1,0.072,2,1,v1.5.0,f29d
2025-08-16T10:35:00,232.49,414178.84,755.42,522.93,XOM,buy,160,14824.54,0.337,0.7,2607400,710000,3.2,0.59,460000,0.852,0.067,297,305,1,0.072,3,1,v1.5.0,f29d
2025-08-16T10:40:00,57.11,414235.95,765.31,708.2,AAPL,buy,500,46272.95,0.335,0.71,2608000,710000,3.2,0.59,460000,0.851,0.067,293,306,1,0.072,2,1,v1.5.0,f29d
2025-08-16T10:45:00,232.48,414468.43,771.03,538.55,MSFT,sell,280,25848.26,0.35,0.65,2608600,710000,3.2,0.59,460000,0.857,0.067,294,307,1,0.072,3,1,v1.5.0,f29d
2025-08-16T10:50:00,82.09,414550.52,766.09,684.0,NVDA,buy,190,17503.83,0.347,0.66,2609200,710000,3.2,0.59,460000,0.856,0.067,295,300,1,0.072,2,1,v1.5.0,f29d
2025-08-16T10:55:00,173.25,414723.77,762.48,589.23,JPM,buy,340,31327.63,0.345,0.67,2609800,710000,3.2,0.59,460000,0.855,0.067,296,301,1,0.072,3,1,v1.5.0,f29d
2025-08-16T11:00:00,-174.08,414549.7,742.76,916.84,XOM,sell,160,14750.53,0.342,0.68,2610400,710000,3.2,0.59,460000,0.854,0.067,297,302,1,0.072,2,1,v1.5.0,f29d
2025-08-16T11:05:00,312.58,414862.28,764.52,451.94,AAPL,buy,500,46098.1,0.34,0.69,2611000,710000,3.2,0.59,460000,0.853,0.067,293,303,1,0.072,3,1,v1.5.0,f29d
2025-08-16T11:10:00,110.25,414972.53,764.7,654.45,MSFT,buy,280,25684.43,0.337,0.7,2611600,710000,3.2,0.59,460000,0.852,0.067,294,304,1,0.072,2,1,v1.5.0,f29d
2025-08-16T11:15:00,287.54,415260.08,753.73,466.19,NVDA,sell,190,17511.98,0.335,0.71,2612200,710000,3.2,0.59,460000,0.851,0.067,295,305,1,0.072,3,1,v1.5.0,f29d
2025-08-16T11:20:00,-69.43,415190.65,762.83,832.26,JPM,buy,340,31255.83,0.35,0.65,2612800,710000,3.2,0.59,460000,0.857,0.067,296,306,1,0.072,2,1,v1.5.0,f29d
2025-08-16T11:25:00,127.35,415318.0,749.98,622.63,XOM,buy,160,14705.79,0.347,0.66,2613400,710000,3.2,0.59,460000,0.856,0.067,297,307,1,0.072,3,1,v1.5.0,f29d
2025-08-16T11:30:00,157.27,415475.27,754.1,596.82,AAPL,sell,500,45895.7,0.345,0.67,2614000,710000,3.2,0.59,460000,0.855,0.067,293,300,1,0.072,2,1,v1.5.0,f29d
2025-08-16T11:35:00,473.67,415948.94,751.95,278.28,MSFT,buy,280,25773.33,0.342,0.68,2614600,710000,3.2,0.59,460000,0.854,0.067,294,301,1,0.072,3,1,v1.5.0,f29d
2025-08-16T11:40:00,87.75,416036.69,762.12,674.38,NVDA,buy,190,17423.25,0.34,0.69,2615200,710000,3.2,0.59,460000,0.853,0.067,295,302,1,0.072,2,1,v1.5.0,f29d
2025-08-16T11:45:00,272.03,416308.72,753.51,481.48,JPM,sell,340,31311.76,0.337,0.7,2615800,710000,3.2,0.59,460000,0.852,0.067,296,303,1,0.072,3,1,v1.5.0,f29d
2025-08-16T11:50:00,253.97,416562.69,754.12,500.15,XOM,buy,160,14775.17,0.335,0.71,2616400,710000,3.2,0.59,460000,0.851,0.067,297,304,1,0.072,2,1,v1.5.0,f29d
2025-08-16T11:55:00,-141.98,416420.71,750.05,892.03,AAPL,buy,500,45912.65,0.35,0.65,2617000,710000,3.2,0.59,460000,0.857,0.067,293,305,1,0.072,3,1,v1.5.0,f29d
2025-08-16T12:00:00,284.11,416704.82,754.15,470.04,MSFT,sell,280,25752.86,0.347,0.66,2617600,710000,3.2,0.59,460000,0.856,0.067,294,306,1,0.072,2,1,v1.5.0,f29d
2025-08-16T12:05:00,66.31,416771.13,753.5,687.19,NVDA,buy,190,17489.77,0.345,0.67,2618200,710000,3.2,0.59,460000,0.855,0.067,295,307,1,0.072,3,1,v1.5.0,f29d
2025-08-16T12:10:00,-272.59,416498.54,762.98,1035.58,JPM,buy,340,31368.71,0.342,0.68,2618800,710000,3.2,0.59,460000,0.854,0.067,296,300,1,0.072,2,1,v1.5.0,f29d
2025-08-16T12:15:00,384.33,416882.86,759.95,375.63,XOM,sell,160,14823.01,0.34,0.69,2619400,710000,3.2,0.59,460000,0.853,0.067,297,301,1,0.072,3,1,v1.5.0,f29d
2025-08-16T12:20:00,301.5,417184.37,759.9,458.39,AAPL,buy,500,46363.05,0.337,0.7,2620000,710000,3.2,0.59,460000,0.852,0.067,293,302,1,0.072,2,1,v1.5.0,f29d
2025-08-16T12:25:00,399.49,417583.86,750.93,351.44,MSFT,buy,280,26025.61,0.335,0.71,2620600,710000,3.2,0.59,460000,0.851,0.067,294,303,1,0.072,3,1,v1.5.0,f29d
2025-08-16T12:30:00,-1.48,417582.39,750.0,751.48,NVDA,sell,190,17579.39,0.35,0.65,2621200,710000,3.2,0.59,460000,0.857,0.067,295,304,1,0.072,2,1,v1.5.0,f29d
2025-08-16T12:35:00,424.98,418007.37,759.72,334.74,JPM,buy,340,31504.57,0.347,0.66,2621800,710000,3.2,0.59,460000,0.856,0.067,296,305,1,0.072,3,1,v1.5.0,f29d
2025-08-16T12:40:00,245.57,418252.94,754.53,508.96,XOM,buy,160,14815.65,0.345,0.67,2622400,710000,3.2,0.59,460000,0.855,0.067,297,306,1,0.072,2,1,v1.5.0,f29d
2025-08-16T12:45:00,183.47,418436.41,773.55,590.07,AAPL,sell,500,46510.7,0.342,0.68,2623000,710000,3.2,0.59,460000,0.854,0.067,293,307,1,0.072,3,1,v1.5.0,f29d
2025-08-16T12:50:00,-140.67,418295.74,759.9,900.57,MSFT,buy,280,26088.52,0.34,0.69,2623600,710000,3.2,0.59,460000,0.853,0.067,294,300,1,0.072,2,1,v1.5.0,f29d
2025-08-16T12:55:00,112.7,418408.44,772.39,659.7,NVDA,buy,190,17694.81,0.337,0.7,2624200,710000,3.2,0.59,460000,0.852,0.067,295,301,1,0.072,3,1,v1.5.0,f29d
2025-08-16T13:00:00,412.49,418820.93,767.24,354.75,JPM,sell,340,31607.9,0.335,0.71,2624800,710000,3.2,0.59,460000,0.851,0.067,296,302,1,0.072,2,1,v1.5.0,f29d
2025-08-16T13:05:00,224.4,419045.33,765.19,540.79,XOM,buy,160,14893.17,0.35,0.65,2625400,710000,3.2,0.59,460000,0.857,0.067,297,303,1,0.072,3,1,v1.5.0,f29d
2025-08-16T13:10:00,12.86,419058.19,772.23,759.38,AAPL,buy,500,46730.3,0.347,0.66,2626000,710000,3.2,0.59,460000,0.856,0.067,293,304,1,0.072,2,1,v1.5.0,f29d
2025-08-16T13:15:00,173.98,419232.17,753.93,579.95,MSFT,sell,280,25995.37,0.345,0.67,2626600,710000,3.2,0.59,460000,0.855,0.067,294,305,1,0.072,3,1,v1.5.0,f29d
2025-08-16T13:20:00,461.22,419693.39,759.18,297.96,NVDA,buy,190,17810.87,0.342,0.68,2627200,710000,3.2,0.59,460000,0.854,0.067,295,306,1,0.072,2,1,v1.5.0,f29d
2025-08-16T13:25:00,56.1,419749.48,758.55,702.45,JPM,buy,340,31842.6,0.34,0.69,2627800,710000,3.2,0.59,460000,0.853,0.067,296,307,1,0.072,3,1,v1.5.0,f29d
