timestamp,pnl,volatility,volume_ratio,spread_bps,slippage_bps,signal_strength,news_risk
2025-08-16T16:15:00,50.25,0.28011,0.7638,4.2046,1.6146,0.2382,0.6939
2025-08-16T16:20:00,257.55,0.28292,0.8046,4.0739,1.6162,0.2131,0.6754
2025-08-16T16:25:00,-21.05,0.2793,0.7636,4.6652,1.7593,0.2544,0.6652
2025-08-16T16:30:00,294.95,0.28429,0.6781,4.9433,1.9042,0.2602,0.7632
2025-08-16T16:35:00,-432.24,0.26745,0.7404,4.346,1.5988,0.2735,0.6717
2025-08-16T16:40:00,198.21,0.26884,0.792,4.3756,1.7291,0.2809,0.7443
2025-08-16T16:45:00,504.42,0.25381,0.8005,4.1037,1.4305,0.3382,0.7014
2025-08-16T16:50:00,-116.62,0.26788,0.8203,4.3812,1.6456,0.2105,0.7558
2025-08-16T16:55:00,167.39,0.26164,0.8304,4.1722,1.2978,0.2291,0.7333
2025-08-16T17:00:00,160.32,0.27188,0.7733,4.5811,1.6958,0.2924,0.6983
2025-08-16T17:05:00,441.93,0.27392,0.7738,4.3865,1.5312,0.3453,0.7027
2025-08-16T17:10:00,337.3,0.27441,0.7788,4.338,1.3871,0.2909,0.778
2025-08-16T17:15:00,240.87,0.26589,0.7873,4.5261,1.9741,0.3327,0.6935
2025-08-16T17:20:00,-214.83,0.25185,0.8299,3.975,1.3944,0.2293,0.7791
2025-08-16T17:25:00,267.22,0.25264,0.8574,4.0397,1.3306,0.2786,0.7513
2025-08-16T17:30:00,224.74,0.24866,0.7315,3.9728,1.6024,0.2692,0.7363
2025-08-16T17:35:00,182.38,0.26992,0.7197,4.512,1.5073,0.2673,0.5784
2025-08-16T17:40:00,375.58,0.26859,0.7403,4.6948,1.7465,0.2787,0.8462
2025-08-16T17:45:00,176.25,0.25711,0.7133,4.542,1.6329,0.2171,0.5954
2025-08-16T17:50:00,120.06,0.2737,0.7596,4.2996,1.4464,0.2087,0.8176
2025-08-16T17:55:00,52.03,0.26509,0.7364,4.503,1.7571,0.2495,0.7287
2025-08-16T18:00:00,-182.66,0.23988,0.6196,4.6227,1.7867,0.2904,0.6808
2025-08-16T18:05:00,408.06,0.24683,0.7421,4.0589,1.716,0.3356,0.801
2025-08-16T18:10:00,289.12,0.26553,0.6837,4.6461,1.9625,0.3251,0.7265
2025-08-16T18:15:00,233.14,0.25954,0.6644,4.8167,1.8004,0.2686,0.6924
2025-08-16T18:20:00,524.57,0.24662,0.7066,4.5365,1.793,0.2864,0.7167
2025-08-16T18:25:00,175.29,0.26485,0.6971,4.7723,1.8304,0.2778,0.6749
2025-08-16T18:30:00,-144.49,0.2501,0.6468,4.4686,1.6073,0.1939,0.5598
2025-08-16T18:35:00,173.01,0.26638,0.7886,4.0468,1.4129,0.1704,0.6226
2025-08-16T18:40:00,405.01,0.24412,0.6251,4.5073,1.6409,0.3109,0.8088
2025-08-16T18:45:00,186.31,0.25357,0.7273,4.5028,1.6665,0.2534,0.618
2025-08-16T18:50:00,459.74,0.25385,0.6611,4.702,1.806,0.2197,0.6309
2025-08-16T18:55:00,312.56,0.24142,0.6799,4.3804,1.7062,0.2472,0.7966
2025-08-16T19:00:00,67.67,0.23497,0.6209,4.456,1.7785,0.3331,0.6431
2025-08-16T19:05:00,629.76,0.24135,0.6092,4.4856,1.6414,0.3225,0.766
2025-08-16T19:10:00,272.02,0.26406,0.6539,5.0085,1.6642,0.2156,0.6769
2025-08-16T19:15:00,301.69,0.26588,0.6419,4.6727,1.5387,0.2154,0.719
2025-08-16T19:20:00,-197.29,0.23431,0.656,4.5675,1.6734,0.2136,0.8101
2025-08-16T19:25:00,187.3,0.25969,0.5911,4.8488,1.9006,0.2605,0.6508
2025-08-16T19:30:00,30.76,0.24098,0.6964,4.2573,1.789,0.3207,0.7107
2025-08-16T19:35:00,229.8,0.24152,0.5712,4.6106,1.7905,0.2454,0.7919
2025-08-16T19:40:00,305.02,0.24756,0.6071,4.5738,1.7022,0.2249,0.6917
2025-08-16T19:45:00,-169.86,0.23915,0.6632,4.5088,1.6922,0.2383,0.774
2025-08-16T19:50:00,219.44,0.23798,0.6656,4.3825,1.8102,0.3382,0.7679
2025-08-16T19:55:00,156.41,0.23077,0.58,4.4768,1.5756,0.2435,0.7109
2025-08-16T20:00:00,-138.5,0.22517,0.6492,4.3704,1.5076,0.2346,0.7396
2025-08-16T20:05:00,505.78,0.22666,0.6452,4.4748,1.6863,0.2945,0.7508
2025-08-16T20:10:00,63.71,0.22793,0.6352,4.2715,1.7032,0.2828,0.8453
2025-08-16T20:15:00,160.18,0.24422,0.6064,4.6005,1.7201,0.3033,0.6015
2025-08-16T20:20:00,411.43,0.2415,0.616,4.3937,1.768,0.3132,0.7514
2025-08-16T20:25:00,195.44,0.26347,0.5771,4.7709,1.7495,0.2577,0.7729
2025-08-16T20:30:00,134.49,0.25429,0.6464,4.8269,1.9536,0.2914,0.6846
2025-08-16T20:35:00,83.07,0.24144,0.5228,4.5911,2.0019,0.3349,0.7717
2025-08-16T20:40:00,419.0,0.22627,0.5698,4.7174,1.8473,0.2077,0.7513
2025-08-16T20:45:00,183.91,0.26701,0.4905,5.1772,1.9714,0.2985,0.6306
2025-08-16T20:50:00,145.74,0.25821,0.6167,4.4782,1.7034,0.3168,0.6213
2025-08-16T20:55:00,426.0,0.27108,0.5357,5.279,2.1262,0.2242,0.6193
2025-08-16T21:00:00,304.06,0.23715,0.449,4.9495,2.1601,0.2754,0.6456
2025-08-16T21:05:00,291.15,0.23901,0.7364,4.3251,1.4925,0.2546,0.7932
2025-08-16T21:10:00,497.79,0.23772,0.4799,5.1445,1.8904,0.3287,0.7364
2025-08-16T21:15:00,123.88,0.26228,0.4583,4.9869,2.0306,0.3455,0.8866
2025-08-16T21:20:00,234.6,0.24558,0.5296,4.7174,1.888,0.2717,0.6738
2025-08-16T21:25:00,291.01,0.22153,0.5282,4.9595,2.0126,0.2805,0.7829
